time, m, h, n, V
141.18,0.0529124,0.595983,0.317672,0.00307343
141.19,0.0529125,0.595984,0.317672,0.00306674
141.2,0.0529125,0.595984,0.317672,0.00306001
141.21,0.0529125,0.595984,0.317672,0.00305325
141.22,0.0529126,0.595985,0.317672,0.00304647
141.23,0.0529126,0.595985,0.317672,0.00303966
141.24,0.0529127,0.595985,0.317672,0.00303282
141.25,0.0529127,0.595985,0.317672,0.00302595
141.26,0.0529127,0.595986,0.317672,0.00301906
141.27,0.0529128,0.595986,0.317672,0.00301214
141.28,0.0529128,0.595986,0.317671,0.00300519
141.29,0.0529129,0.595987,0.317671,0.00299822
141.3,0.0529129,0.595987,0.317671,0.00299121
141.31,0.0529129,0.595987,0.317671,0.00298419
141.32,0.052913,0.595987,0.317671,0.00297713
141.33,0.052913,0.595988,0.317671,0.00297005
141.34,0.0529131,0.595988,0.317671,0.00296295
141.35,0.0529131,0.595988,0.317671,0.00295582
141.36,0.0529131,0.595988,0.317671,0.00294866
141.37,0.0529132,0.595989,0.317671,0.00294148
141.38,0.0529132,0.595989,0.317671,0.00293428
141.39,0.0529133,0.595989,0.317671,0.00292705
141.4,0.0529133,0.59599,0.317671,0.0029198
141.41,0.0529133,0.59599,0.31767,0.00291252
141.42,0.0529134,0.59599,0.31767,0.00290522
141.43,0.0529134,0.59599,0.31767,0.0028979
141.44,0.0529135,0.595991,0.31767,0.00289055
141.45,0.0529135,0.595991,0.31767,0.00288318
141.46,0.0529135,0.595991,0.31767,0.00287579
141.47,0.0529136,0.595991,0.31767,0.00286837
141.48,0.0529136,0.595992,0.31767,0.00286093
141.49,0.0529137,0.595992,0.31767,0.00285347
141.5,0.0529137,0.595992,0.31767,0.00284599
141.51,0.0529138,0.595993,0.31767,0.00283849
141.52,0.0529138,0.595993,0.31767,0.00283096
141.53,0.0529138,0.595993,0.31767,0.00282342
141.54,0.0529139,0.595993,0.31767,0.00281585
141.55,0.0529139,0.595994,0.31767,0.00280826
141.56,0.052914,0.595994,0.317669,0.00280066
141.57,0.052914,0.595994,0.317669,0.00279303
141.58,0.0529141,0.595994,0.317669,0.00278538
141.59,0.0529141,0.595995,0.317669,0.00277771
141.6,0.0529141,0.595995,0.317669,0.00277003
141.61,0.0529142,0.595995,0.317669,0.00276232
141.62,0.0529142,0.595995,0.317669,0.00275459
141.63,0.0529143,0.595996,0.317669,0.00274685
141.64,0.0529143,0.595996,0.317669,0.00273909
141.65,0.0529144,0.595996,0.317669,0.0027313
141.66,0.0529144,0.595997,0.317669,0.0027235
141.67,0.0529145,0.595997,0.317669,0.00271569
141.68,0.0529145,0.595997,0.317669,0.00270785
141.69,0.0529146,0.595997,0.317669,0.0027
141.7,0.0529146,0.595998,0.317669,0.00269213
141.71,0.0529146,0.595998,0.317669,0.00268424
141.72,0.0529147,0.595998,0.317668,0.00267633
141.73,0.0529147,0.595998,0.317668,0.00266841
141.74,0.0529148,0.595999,0.317668,0.00266047
141.75,0.0529148,0.595999,0.317668,0.00265252
141.76,0.0529149,0.595999,0.317668,0.00264455
141.77,0.0529149,0.595999,0.317668,0.00263656
141.78,0.052915,0.596,0.317668,0.00262856
141.79,0.052915,0.596,0.317668,0.00262054
141.8,0.0529151,0.596,0.317668,0.00261251
141.81,0.0529151,0.596,0.317668,0.00260446
141.82,0.0529152,0.596001,0.317668,0.0025964
141.83,0.0529152,0.596001,0.317668,0.00258832
141.84,0.0529153,0.596001,0.317668,0.00258023
141.85,0.0529153,0.596001,0.317668,0.00257212
141.86,0.0529153,0.596002,0.317668,0.002564
141.87,0.0529154,0.596002,0.317668,0.00255587
141.88,0.0529154,0.596002,0.317668,0.00254772
141.89,0.0529155,0.596002,0.317668,0.00253956
141.9,0.0529155,0.596003,0.317667,0.00253139
141.91,0.0529156,0.596003,0.317667,0.0025232
141.92,0.0529156,0.596003,0.317667,0.002515
141.93,0.0529157,0.596003,0.317667,0.00250679
141.94,0.0529157,0.596003,0.317667,0.00249856
141.95,0.0529158,0.596004,0.317667,0.00249033
141.96,0.0529158,0.596004,0.317667,0.00248208
141.97,0.0529159,0.596004,0.317667,0.00247382
141.98,0.0529159,0.596004,0.317667,0.00246555
141.99,0.052916,0.596005,0.317667,0.00245726
142,0.052916,0.596005,0.317667,0.00244897
142.01,0.0529161,0.596005,0.317667,0.00244066
142.02,0.0529161,0.596005,0.317667,0.00243235
142.03,0.0529162,0.596006,0.317667,0.00242402
142.04,0.0529162,0.596006,0.317667,0.00241568
142.05,0.0529163,0.596006,0.317667,0.00240734
142.06,0.0529163,0.596006,0.317667,0.00239898
142.07,0.0529164,0.596007,0.317667,0.00239061
142.08,0.0529164,0.596007,0.317667,0.00238224
142.09,0.0529165,0.596007,0.317666,0.00237385
142.1,0.0529165,0.596007,0.317666,0.00236546
142.11,0.0529166,0.596007,0.317666,0.00235705
142.12,0.0529166,0.596008,0.317666,0.00234864
142.13,0.0529167,0.596008,0.317666,0.00234022
142.14,0.0529167,0.596008,0.317666,0.00233179
142.15,0.0529168,0.596008,0.317666,0.00232335
142.16,0.0529168,0.596009,0.317666,0.0023149
142.17,0.0529169,0.596009,0.317666,0.00230645
142.18,0.0529169,0.596009,0.317666,0.00229799
142.19,0.052917,0.596009,0.317666,0.00228952
142.2,0.052917,0.59601,0.317666,0.00228104
142.21,0.0529171,0.59601,0.317666,0.00227256
142.22,0.0529171,0.59601,0.317666,0.00226407
142.23,0.0529172,0.59601,0.317666,0.00225557
142.24,0.0529172,0.59601,0.317666,0.00224707
142.25,0.0529173,0.596011,0.317666,0.00223856
142.26,0.0529173,0.596011,0.317666,0.00223004
142.27,0.0529174,0.596011,0.317666,0.00222152
142.28,0.0529174,0.596011,0.317666,0.00221299
142.29,0.0529175,0.596012,0.317666,0.00220446
142.3,0.0529176,0.596012,0.317666,0.00219592
142.31,0.0529176,0.596012,0.317666,0.00218738
142.32,0.0529177,0.596012,0.317665,0.00217883
142.33,0.0529177,0.596012,0.317665,0.00217028
142.34,0.0529178,0.596013,0.317665,0.00216172
142.35,0.0529178,0.596013,0.317665,0.00215315
142.36,0.0529179,0.596013,0.317665,0.00214459
142.37,0.0529179,0.596013,0.317665,0.00213601
142.38,0.052918,0.596013,0.317665,0.00212744
142.39,0.052918,0.596014,0.317665,0.00211886
142.4,0.0529181,0.596014,0.317665,0.00211027
142.41,0.0529181,0.596014,0.317665,0.00210169
142.42,0.0529182,0.596014,0.317665,0.0020931
142.43,0.0529182,0.596015,0.317665,0.0020845
142.44,0.0529183,0.596015,0.317665,0.00207591
142.45,0.0529183,0.596015,0.317665,0.00206731
142.46,0.0529184,0.596015,0.317665,0.00205871
142.47,0.0529184,0.596015,0.317665,0.0020501
142.48,0.0529185,0.596016,0.317665,0.0020415
142.49,0.0529185,0.596016,0.317665,0.00203289
142.5,0.0529186,0.596016,0.317665,0.00202428
142.51,0.0529187,0.596016,0.317665,0.00201567
142.52,0.0529187,0.596016,0.317665,0.00200705
142.53,0.0529188,0.596017,0.317665,0.00199844
142.54,0.0529188,0.596017,0.317665,0.00198982
142.55,0.0529189,0.596017,0.317665,0.0019812
142.56,0.0529189,0.596017,0.317665,0.00197258
142.57,0.052919,0.596017,0.317665,0.00196396
142.58,0.052919,0.596018,0.317665,0.00195534
142.59,0.0529191,0.596018,0.317665,0.00194672
142.6,0.0529191,0.596018,0.317664,0.0019381
142.61,0.0529192,0.596018,0.317664,0.00192948
142.62,0.0529192,0.596018,0.317664,0.00192086
142.63,0.0529193,0.596019,0.317664,0.00191224
142.64,0.0529193,0.596019,0.317664,0.00190362
142.65,0.0529194,0.596019,0.317664,0.001895
142.66,0.0529195,0.596019,0.317664,0.00188638
142.67,0.0529195,0.596019,0.317664,0.00187776
142.68,0.0529196,0.59602,0.317664,0.00186914
142.69,0.0529196,0.59602,0.317664,0.00186053
142.7,0.0529197,0.59602,0.317664,0.00185191
142.71,0.0529197,0.59602,0.317664,0.0018433
142.72,0.0529198,0.59602,0.317664,0.00183469
142.73,0.0529198,0.596021,0.317664,0.00182608
142.74,0.0529199,0.596021,0.317664,0.00181747
142.75,0.0529199,0.596021,0.317664,0.00180886
142.76,0.05292,0.596021,0.317664,0.00180026
142.77,0.05292,0.596021,0.317664,0.00179166
142.78,0.0529201,0.596022,0.317664,0.00178306
142.79,0.0529201,0.596022,0.317664,0.00177446
142.8,0.0529202,0.596022,0.317664,0.00176587
142.81,0.0529203,0.596022,0.317664,0.00175727
142.82,0.0529203,0.596022,0.317664,0.00174869
142.83,0.0529204,0.596022,0.317664,0.0017401
142.84,0.0529204,0.596023,0.317664,0.00173152
142.85,0.0529205,0.596023,0.317664,0.00172294
142.86,0.0529205,0.596023,0.317664,0.00171437
142.87,0.0529206,0.596023,0.317664,0.0017058
142.88,0.0529206,0.596023,0.317664,0.00169723
142.89,0.0529207,0.596024,0.317664,0.00168867
142.9,0.0529207,0.596024,0.317664,0.00168011
142.91,0.0529208,0.596024,0.317664,0.00167156
142.92,0.0529208,0.596024,0.317664,0.00166301
142.93,0.0529209,0.596024,0.317664,0.00165447
142.94,0.0529209,0.596025,0.317664,0.00164593
142.95,0.052921,0.596025,0.317664,0.00163739
142.96,0.0529211,0.596025,0.317664,0.00162887
142.97,0.0529211,0.596025,0.317663,0.00162034
142.98,0.0529212,0.596025,0.317663,0.00161182
142.99,0.0529212,0.596025,0.317663,0.00160331
143,0.0529213,0.596026,0.317663,0.0015948
143.01,0.0529213,0.596026,0.317663,0.0015863
143.02,0.0529214,0.596026,0.317663,0.00157781
143.03,0.0529214,0.596026,0.317663,0.00156932
143.04,0.0529215,0.596026,0.317663,0.00156083
143.05,0.0529215,0.596026,0.317663,0.00155236
143.06,0.0529216,0.596027,0.317663,0.00154388
143.07,0.0529216,0.596027,0.317663,0.00153542
143.08,0.0529217,0.596027,0.317663,0.00152696
143.09,0.0529217,0.596027,0.317663,0.00151851
143.1,0.0529218,0.596027,0.317663,0.00151007
143.11,0.0529219,0.596028,0.317663,0.00150163
143.12,0.0529219,0.596028,0.317663,0.0014932
143.13,0.052922,0.596028,0.317663,0.00148478
143.14,0.052922,0.596028,0.317663,0.00147637
143.15,0.0529221,0.596028,0.317663,0.00146796
143.16,0.0529221,0.596028,0.317663,0.00145956
143.17,0.0529222,0.596029,0.317663,0.00145117
143.18,0.0529222,0.596029,0.317663,0.00144279
143.19,0.0529223,0.596029,0.317663,0.00143441
143.2,0.0529223,0.596029,0.317663,0.00142605
143.21,0.0529224,0.596029,0.317663,0.00141769
143.22,0.0529224,0.596029,0.317663,0.00140934
143.23,0.0529225,0.59603,0.317663,0.001401
143.24,0.0529225,0.59603,0.317663,0.00139266
143.25,0.0529226,0.59603,0.317663,0.00138434
143.26,0.0529226,0.59603,0.317663,0.00137602
143.27,0.0529227,0.59603,0.317663,0.00136772
143.28,0.0529228,0.59603,0.317663,0.00135942
143.29,0.0529228,0.596031,0.317663,0.00135113
143.3,0.0529229,0.596031,0.317663,0.00134286
143.31,0.0529229,0.596031,0.317663,0.00133459
143.32,0.052923,0.596031,0.317663,0.00132633
143.33,0.052923,0.596031,0.317663,0.00131808
143.34,0.0529231,0.596031,0.317663,0.00130984
143.35,0.0529231,0.596031,0.317663,0.00130161
143.36,0.0529232,0.596032,0.317663,0.00129339
143.37,0.0529232,0.596032,0.317663,0.00128518
143.38,0.0529233,0.596032,0.317663,0.00127699
143.39,0.0529233,0.596032,0.317663,0.0012688
143.4,0.0529234,0.596032,0.317663,0.00126062
143.41,0.0529234,0.596032,0.317663,0.00125245
143.42,0.0529235,0.596033,0.317663,0.0012443
143.43,0.0529235,0.596033,0.317663,0.00123615
143.44,0.0529236,0.596033,0.317663,0.00122802
143.45,0.0529236,0.596033,0.317663,0.0012199
143.46,0.0529237,0.596033,0.317663,0.00121178
143.47,0.0529237,0.596033,0.317663,0.00120368
143.48,0.0529238,0.596033,0.317663,0.00119559
143.49,0.0529239,0.596034,0.317663,0.00118752
143.5,0.0529239,0.596034,0.317663,0.00117945
143.51,0.052924,0.596034,0.317663,0.0011714
143.52,0.052924,0.596034,0.317663,0.00116335
143.53,0.0529241,0.596034,0.317663,0.00115532
143.54,0.0529241,0.596034,0.317663,0.00114731
143.55,0.0529242,0.596035,0.317663,0.0011393
143.56,0.0529242,0.596035,0.317663,0.0011313
143.57,0.0529243,0.596035,0.317663,0.00112332
143.58,0.0529243,0.596035,0.317663,0.00111535
143.59,0.0529244,0.596035,0.317663,0.0011074
143.6,0.0529244,0.596035,0.317663,0.00109945
143.61,0.0529245,0.596035,0.317663,0.00109152
143.62,0.0529245,0.596036,0.317663,0.0010836
143.63,0.0529246,0.596036,0.317663,0.0010757
143.64,0.0529246,0.596036,0.317663,0.0010678
143.65,0.0529247,0.596036,0.317663,0.00105992
143.66,0.0529247,0.596036,0.317663,0.00105206
143.67,0.0529248,0.596036,0.317663,0.00104421
143.68,0.0529248,0.596036,0.317663,0.00103637
143.69,0.0529249,0.596037,0.317663,0.00102854
143.7,0.0529249,0.596037,0.317663,0.00102073
143.71,0.052925,0.596037,0.317663,0.00101293
143.72,0.052925,0.596037,0.317663,0.00100514
143.73,0.0529251,0.596037,0.317663,0.00099737
143.74,0.0529251,0.596037,0.317663,0.000989613
143.75,0.0529252,0.596037,0.317663,0.000981869
143.76,0.0529252,0.596038,0.317663,0.00097414
143.77,0.0529253,0.596038,0.317663,0.000966424
143.78,0.0529253,0.596038,0.317663,0.000958723
143.79,0.0529254,0.596038,0.317663,0.000951037
143.8,0.0529254,0.596038,0.317663,0.000943364
143.81,0.0529255,0.596038,0.317663,0.000935707
143.82,0.0529255,0.596038,0.317663,0.000928063
143.83,0.0529256,0.596038,0.317663,0.000920435
143.84,0.0529256,0.596039,0.317663,0.000912821
143.85,0.0529257,0.596039,0.317663,0.000905222
143.86,0.0529257,0.596039,0.317663,0.000897639
143.87,0.0529258,0.596039,0.317663,0.00089007
143.88,0.0529258,0.596039,0.317663,0.000882516
143.89,0.0529259,0.596039,0.317663,0.000874977
143.9,0.0529259,0.596039,0.317663,0.000867454
143.91,0.052926,0.59604,0.317663,0.000859946
143.92,0.052926,0.59604,0.317663,0.000852453
143.93,0.0529261,0.59604,0.317663,0.000844976
143.94,0.0529261,0.59604,0.317663,0.000837515
143.95,0.0529262,0.59604,0.317663,0.000830069
143.96,0.0529262,0.59604,0.317663,0.000822639
143.97,0.0529263,0.59604,0.317663,0.000815224
143.98,0.0529263,0.59604,0.317663,0.000807826
143.99,0.0529264,0.596041,0.317663,0.000800443
144,0.0529264,0.596041,0.317663,0.000793076
144.01,0.0529264,0.596041,0.317663,0.000785726
144.02,0.0529265,0.596041,0.317663,0.000778392
144.03,0.0529265,0.596041,0.317663,0.000771073
144.04,0.0529266,0.596041,0.317663,0.000763772
144.05,0.0529266,0.596041,0.317663,0.000756486
144.06,0.0529267,0.596041,0.317663,0.000749217
144.07,0.0529267,0.596042,0.317663,0.000741965
144.08,0.0529268,0.596042,0.317663,0.000734729
144.09,0.0529268,0.596042,0.317663,0.000727509
144.1,0.0529269,0.596042,0.317663,0.000720307
144.11,0.0529269,0.596042,0.317663,0.000713121
144.12,0.052927,0.596042,0.317663,0.000705952
144.13,0.052927,0.596042,0.317663,0.0006988
144.14,0.0529271,0.596042,0.317663,0.000691664
144.15,0.0529271,0.596043,0.317663,0.000684546
144.16,0.0529272,0.596043,0.317663,0.000677445
144.17,0.0529272,0.596043,0.317663,0.000670361
144.18,0.0529272,0.596043,0.317663,0.000663295
144.19,0.0529273,0.596043,0.317663,0.000656245
144.2,0.0529273,0.596043,0.317663,0.000649213
144.21,0.0529274,0.596043,0.317663,0.000642199
144.22,0.0529274,0.596043,0.317663,0.000635202
144.23,0.0529275,0.596044,0.317663,0.000628222
144.24,0.0529275,0.596044,0.317663,0.00062126
144.25,0.0529276,0.596044,0.317663,0.000614316
144.26,0.0529276,0.596044,0.317663,0.000607389
144.27,0.0529277,0.596044,0.317663,0.00060048
144.28,0.0529277,0.596044,0.317663,0.000593589
144.29,0.0529278,0.596044,0.317663,0.000586715
144.3,0.0529278,0.596044,0.317663,0.00057986
144.31,0.0529278,0.596044,0.317663,0.000573023
144.32,0.0529279,0.596045,0.317663,0.000566203
144.33,0.0529279,0.596045,0.317663,0.000559402
144.34,0.052928,0.596045,0.317663,0.000552619
144.35,0.052928,0.596045,0.317663,0.000545854
144.36,0.0529281,0.596045,0.317663,0.000539108
144.37,0.0529281,0.596045,0.317663,0.000532379
144.38,0.0529282,0.596045,0.317663,0.000525669
144.39,0.0529282,0.596045,0.317663,0.000518978
144.4,0.0529282,0.596045,0.317663,0.000512304
144.41,0.0529283,0.596046,0.317663,0.00050565
144.42,0.0529283,0.596046,0.317663,0.000499014
144.43,0.0529284,0.596046,0.317663,0.000492396
144.44,0.0529284,0.596046,0.317663,0.000485797
144.45,0.0529285,0.596046,0.317663,0.000479217
144.46,0.0529285,0.596046,0.317663,0.000472656
144.47,0.0529286,0.596046,0.317663,0.000466113
144.48,0.0529286,0.596046,0.317663,0.000459589
144.49,0.0529286,0.596046,0.317663,0.000453084
144.5,0.0529287,0.596047,0.317663,0.000446598
144.51,0.0529287,0.596047,0.317663,0.000440131
144.52,0.0529288,0.596047,0.317663,0.000433683
144.53,0.0529288,0.596047,0.317663,0.000427254
144.54,0.0529289,0.596047,0.317663,0.000420844
144.55,0.0529289,0.596047,0.317663,0.000414453
144.56,0.0529289,0.596047,0.317663,0.000408082
144.57,0.052929,0.596047,0.317663,0.000401729
144.58,0.052929,0.596047,0.317663,0.000395396
144.59,0.0529291,0.596047,0.317663,0.000389082
144.6,0.0529291,0.596048,0.317663,0.000382788
144.61,0.0529291,0.596048,0.317663,0.000376513
144.62,0.0529292,0.596048,0.317663,0.000370257
144.63,0.0529292,0.596048,0.317663,0.000364021
144.64,0.0529293,0.596048,0.317663,0.000357804
144.65,0.0529293,0.596048,0.317663,0.000351607
144.66,0.0529294,0.596048,0.317663,0.000345429
144.67,0.0529294,0.596048,0.317663,0.000339271
144.68,0.0529294,0.596048,0.317663,0.000333133
144.69,0.0529295,0.596048,0.317663,0.000327014
144.7,0.0529295,0.596049,0.317663,0.000320915
144.71,0.0529296,0.596049,0.317663,0.000314835
144.72,0.0529296,0.596049,0.317663,0.000308776
144.73,0.0529296,0.596049,0.317663,0.000302736
144.74,0.0529297,0.596049,0.317663,0.000296716
144.75,0.0529297,0.596049,0.317663,0.000290716
144.76,0.0529298,0.596049,0.317663,0.000284736
144.77,0.0529298,0.596049,0.317663,0.000278776
144.78,0.0529298,0.596049,0.317664,0.000272835
144.79,0.0529299,0.596049,0.317664,0.000266915
144.8,0.0529299,0.59605,0.317664,0.000261015
144.81,0.05293,0.59605,0.317664,0.000255135
144.82,0.05293,0.59605,0.317664,0.000249274
144.83,0.05293,0.59605,0.317664,0.000243434
144.84,0.0529301,0.59605,0.317664,0.000237614
144.85,0.0529301,0.59605,0.317664,0.000231815
144.86,0.0529302,0.59605,0.317664,0.000226035
144.87,0.0529302,0.59605,0.317664,0.000220276
144.88,0.0529302,0.59605,0.317664,0.000214537
144.89,0.0529303,0.59605,0.317664,0.000208818
144.9,0.0529303,0.59605,0.317664,0.000203119
144.91,0.0529303,0.596051,0.317664,0.000197441
144.92,0.0529304,0.596051,0.317664,0.000191783
144.93,0.0529304,0.596051,0.317664,0.000186145
144.94,0.0529305,0.596051,0.317664,0.000180528
144.95,0.0529305,0.596051,0.317664,0.000174931
144.96,0.0529305,0.596051,0.317664,0.000169355
144.97,0.0529306,0.596051,0.317664,0.000163799
144.98,0.0529306,0.596051,0.317664,0.000158263
144.99,0.0529307,0.596051,0.317664,0.000152748
145,0.0529307,0.596051,0.317664,0.000147254
145.01,0.0529307,0.596051,0.317664,0.00014178
145.02,0.0529308,0.596052,0.317664,0.000136326
145.03,0.0529308,0.596052,0.317664,0.000130893
145.04,0.0529308,0.596052,0.317664,0.000125481
145.05,0.0529309,0.596052,0.317664,0.000120089
145.06,0.0529309,0.596052,0.317664,0.000114718
145.07,0.0529309,0.596052,0.317664,0.000109367
145.08,0.052931,0.596052,0.317664,0.000104038
145.09,0.052931,0.596052,0.317664,9.87284e-05
145.1,0.0529311,0.596052,0.317664,9.34398e-05
145.11,0.0529311,0.596052,0.317664,8.81719e-05
145.12,0.0529311,0.596052,0.317664,8.29248e-05
145.13,0.0529312,0.596052,0.317664,7.76983e-05
145.14,0.0529312,0.596053,0.317664,7.24926e-05
145.15,0.0529312,0.596053,0.317664,6.73076e-05
145.16,0.0529313,0.596053,0.317664,6.21434e-05
145.17,0.0529313,0.596053,0.317664,5.69999e-05
145.18,0.0529313,0.596053,0.317664,5.18772e-05
145.19,0.0529314,0.596053,0.317664,4.67753e-05
145.2,0.0529314,0.596053,0.317664,4.16942e-05
145.21,0.0529314,0.596053,0.317664,3.66339e-05
145.22,0.0529315,0.596053,0.317664,3.15944e-05
145.23,0.0529315,0.596053,0.317664,2.65758e-05
145.24,0.0529315,0.596053,0.317664,2.1578e-05
145.25,0.0529316,0.596053,0.317664,1.6601e-05
145.26,0.0529316,0.596054,0.317664,1.16449e-05
145.27,0.0529316,0.596054,0.317664,6.70964e-06
145.28,0.0529317,0.596054,0.317665,1.79526e-06
145.29,0.0529317,0.596054,0.317665,-3.09825e-06
145.3,0.0529317,0.596054,0.317665,-7.97088e-06
145.31,0.0529318,0.596054,0.317665,-1.28226e-05
145.32,0.0529318,0.596054,0.317665,-1.76535e-05
145.33,0.0529318,0.596054,0.317665,-2.24634e-05
145.34,0.0529319,0.596054,0.317665,-2.72524e-05
145.35,0.0529319,0.596054,0.317665,-3.20206e-05
145.36,0.0529319,0.596054,0.317665,-3.67678e-05
145.37,0.052932,0.596054,0.317665,-4.14941e-05
145.38,0.052932,0.596054,0.317665,-4.61995e-05
145.39,0.052932,0.596055,0.317665,-5.08839e-05
145.4,0.0529321,0.596055,0.317665,-5.55475e-05
145.41,0.0529321,0.596055,0.317665,-6.01901e-05
145.42,0.0529321,0.596055,0.317665,-6.48118e-05
145.43,0.0529322,0.596055,0.317665,-6.94125e-05
145.44,0.0529322,0.596055,0.317665,-7.39924e-05
145.45,0.0529322,0.596055,0.317665,-7.85513e-05
145.46,0.0529323,0.596055,0.317665,-8.30892e-05
145.47,0.0529323,0.596055,0.317665,-8.76063e-05
145.48,0.0529323,0.596055,0.317665,-9.21024e-05
145.49,0.0529324,0.596055,0.317665,-9.65776e-05
145.5,0.0529324,0.596055,0.317665,-0.000101032
145.51,0.0529324,0.596055,0.317665,-0.000105465
145.52,0.0529324,0.596055,0.317665,-0.000109878
145.53,0.0529325,0.596056,0.317665,-0.000114269
145.54,0.0529325,0.596056,0.317665,-0.00011864
145.55,0.0529325,0.596056,0.317665,-0.000122989
145.56,0.0529326,0.596056,0.317665,-0.000127318
145.57,0.0529326,0.596056,0.317665,-0.000131626
145.58,0.0529326,0.596056,0.317665,-0.000135913
145.59,0.0529327,0.596056,0.317665,-0.000140179
145.6,0.0529327,0.596056,0.317665,-0.000144424
145.61,0.0529327,0.596056,0.317665,-0.000148648
145.62,0.0529327,0.596056,0.317665,-0.000152852
145.63,0.0529328,0.596056,0.317665,-0.000157034
