time, m, h, n, V
134.95,0.0568848,0.526251,0.3438,-0.591887
134.96,0.056879,0.526309,0.343768,-0.591098
134.97,0.0568733,0.526367,0.343737,-0.590312
134.98,0.0568676,0.526425,0.343706,-0.589527
134.99,0.0568619,0.526483,0.343674,-0.588745
135,0.0568562,0.526541,0.343643,-0.587965
135.01,0.0568506,0.526598,0.343612,-0.587187
135.02,0.056845,0.526656,0.343581,-0.586412
135.03,0.0568393,0.526714,0.34355,-0.585638
135.04,0.0568338,0.526771,0.343519,-0.584867
135.05,0.0568282,0.526829,0.343488,-0.584097
135.06,0.0568226,0.526887,0.343457,-0.58333
135.07,0.0568171,0.526944,0.343426,-0.582565
135.08,0.0568116,0.527002,0.343395,-0.581801
135.09,0.0568061,0.527059,0.343364,-0.58104
135.1,0.0568006,0.527116,0.343333,-0.580281
135.11,0.0567952,0.527174,0.343302,-0.579523
135.12,0.0567897,0.527231,0.343271,-0.578768
135.13,0.0567843,0.527288,0.343241,-0.578014
135.14,0.0567789,0.527346,0.34321,-0.577262
135.15,0.0567735,0.527403,0.343179,-0.576512
135.16,0.0567681,0.52746,0.343149,-0.575764
135.17,0.0567628,0.527517,0.343118,-0.575017
135.18,0.0567574,0.527574,0.343087,-0.574272
135.19,0.0567521,0.527631,0.343057,-0.573529
135.2,0.0567468,0.527689,0.343026,-0.572788
135.21,0.0567415,0.527746,0.342996,-0.572048
135.22,0.0567362,0.527802,0.342965,-0.57131
135.23,0.056731,0.527859,0.342935,-0.570574
135.24,0.0567257,0.527916,0.342905,-0.569839
135.25,0.0567205,0.527973,0.342874,-0.569106
135.26,0.0567153,0.52803,0.342844,-0.568374
135.27,0.0567101,0.528087,0.342814,-0.567644
135.28,0.0567049,0.528144,0.342784,-0.566916
135.29,0.0566997,0.5282,0.342753,-0.566189
135.3,0.0566946,0.528257,0.342723,-0.565463
135.31,0.0566894,0.528314,0.342693,-0.564739
135.32,0.0566843,0.52837,0.342663,-0.564016
135.33,0.0566792,0.528427,0.342633,-0.563295
135.34,0.0566741,0.528483,0.342603,-0.562575
135.35,0.056669,0.52854,0.342573,-0.561856
135.36,0.0566639,0.528596,0.342543,-0.561139
135.37,0.0566589,0.528653,0.342513,-0.560423
135.38,0.0566538,0.528709,0.342483,-0.559708
135.39,0.0566488,0.528765,0.342453,-0.558995
135.4,0.0566437,0.528822,0.342424,-0.558282
135.41,0.0566387,0.528878,0.342394,-0.557572
135.42,0.0566337,0.528934,0.342364,-0.556862
135.43,0.0566288,0.52899,0.342334,-0.556153
135.44,0.0566238,0.529046,0.342305,-0.555446
135.45,0.0566188,0.529103,0.342275,-0.55474
135.46,0.0566139,0.529159,0.342245,-0.554034
135.47,0.0566089,0.529215,0.342216,-0.55333
135.48,0.056604,0.529271,0.342186,-0.552627
135.49,0.0565991,0.529327,0.342157,-0.551925
135.5,0.0565942,0.529383,0.342127,-0.551225
135.51,0.0565893,0.529439,0.342098,-0.550525
135.52,0.0565844,0.529494,0.342069,-0.549826
135.53,0.0565795,0.52955,0.342039,-0.549128
135.54,0.0565747,0.529606,0.34201,-0.548431
135.55,0.0565698,0.529662,0.341981,-0.547735
135.56,0.056565,0.529717,0.341951,-0.54704
135.57,0.0565601,0.529773,0.341922,-0.546346
135.58,0.0565553,0.529829,0.341893,-0.545653
135.59,0.0565505,0.529884,0.341864,-0.54496
135.6,0.0565457,0.52994,0.341835,-0.544269
135.61,0.0565409,0.529995,0.341806,-0.543578
135.62,0.0565361,0.530051,0.341777,-0.542888
135.63,0.0565313,0.530106,0.341748,-0.542199
135.64,0.0565266,0.530162,0.341719,-0.54151
135.65,0.0565218,0.530217,0.34169,-0.540822
135.66,0.0565171,0.530273,0.341661,-0.540136
135.67,0.0565123,0.530328,0.341632,-0.539449
135.68,0.0565076,0.530383,0.341603,-0.538764
135.69,0.0565029,0.530438,0.341574,-0.538079
135.7,0.0564982,0.530494,0.341546,-0.537395
135.71,0.0564934,0.530549,0.341517,-0.536711
135.72,0.0564887,0.530604,0.341488,-0.536028
135.73,0.0564841,0.530659,0.341459,-0.535346
135.74,0.0564794,0.530714,0.341431,-0.534664
135.75,0.0564747,0.530769,0.341402,-0.533983
135.76,0.05647,0.530824,0.341374,-0.533302
135.77,0.0564654,0.530879,0.341345,-0.532622
135.78,0.0564607,0.530934,0.341317,-0.531942
135.79,0.056456,0.530989,0.341288,-0.531263
135.8,0.0564514,0.531043,0.34126,-0.530584
135.81,0.0564468,0.531098,0.341231,-0.529906
135.82,0.0564421,0.531153,0.341203,-0.529228
135.83,0.0564375,0.531208,0.341175,-0.528551
135.84,0.0564329,0.531262,0.341146,-0.527874
135.85,0.0564283,0.531317,0.341118,-0.527198
135.86,0.0564237,0.531372,0.34109,-0.526522
135.87,0.0564191,0.531426,0.341062,-0.525846
135.88,0.0564145,0.531481,0.341033,-0.52517
135.89,0.0564099,0.531535,0.341005,-0.524495
135.9,0.0564053,0.53159,0.340977,-0.52382
135.91,0.0564007,0.531644,0.340949,-0.523146
135.92,0.0563962,0.531698,0.340921,-0.522472
135.93,0.0563916,0.531753,0.340893,-0.521798
135.94,0.056387,0.531807,0.340865,-0.521124
135.95,0.0563825,0.531861,0.340837,-0.520451
135.96,0.0563779,0.531916,0.340809,-0.519777
135.97,0.0563734,0.53197,0.340781,-0.519104
135.98,0.0563688,0.532024,0.340753,-0.518431
135.99,0.0563643,0.532078,0.340726,-0.517759
136,0.0563597,0.532132,0.340698,-0.517086
136.01,0.0563552,0.532186,0.34067,-0.516414
136.02,0.0563507,0.53224,0.340642,-0.515742
136.03,0.0563462,0.532294,0.340615,-0.51507
136.04,0.0563416,0.532348,0.340587,-0.514398
136.05,0.0563371,0.532402,0.340559,-0.513726
136.06,0.0563326,0.532456,0.340532,-0.513054
136.07,0.0563281,0.53251,0.340504,-0.512382
136.08,0.0563236,0.532564,0.340477,-0.51171
136.09,0.0563191,0.532617,0.340449,-0.511039
136.1,0.0563146,0.532671,0.340422,-0.510367
136.11,0.0563101,0.532725,0.340394,-0.509695
136.12,0.0563056,0.532778,0.340367,-0.509024
136.13,0.0563011,0.532832,0.34034,-0.508352
136.14,0.0562966,0.532886,0.340312,-0.50768
136.15,0.0562921,0.532939,0.340285,-0.507008
136.16,0.0562876,0.532993,0.340258,-0.506336
136.17,0.0562832,0.533046,0.34023,-0.505664
136.18,0.0562787,0.5331,0.340203,-0.504992
136.19,0.0562742,0.533153,0.340176,-0.50432
136.2,0.0562697,0.533206,0.340149,-0.503648
136.21,0.0562653,0.53326,0.340122,-0.502976
136.22,0.0562608,0.533313,0.340095,-0.502303
136.23,0.0562563,0.533366,0.340068,-0.50163
136.24,0.0562519,0.53342,0.340041,-0.500957
136.25,0.0562474,0.533473,0.340014,-0.500284
136.26,0.0562429,0.533526,0.339987,-0.499611
136.27,0.0562385,0.533579,0.33996,-0.498938
136.28,0.056234,0.533632,0.339933,-0.498264
136.29,0.0562295,0.533685,0.339906,-0.49759
136.3,0.0562251,0.533738,0.339879,-0.496916
136.31,0.0562206,0.533791,0.339852,-0.496242
136.32,0.0562162,0.533844,0.339825,-0.495567
136.33,0.0562117,0.533897,0.339799,-0.494892
136.34,0.0562072,0.53395,0.339772,-0.494217
136.35,0.0562028,0.534003,0.339745,-0.493542
136.36,0.0561983,0.534056,0.339719,-0.492866
136.37,0.0561939,0.534108,0.339692,-0.49219
136.38,0.0561894,0.534161,0.339665,-0.491513
136.39,0.056185,0.534214,0.339639,-0.490836
136.4,0.0561805,0.534267,0.339612,-0.490159
136.41,0.056176,0.534319,0.339586,-0.489482
136.42,0.0561716,0.534372,0.339559,-0.488804
136.43,0.0561671,0.534424,0.339533,-0.488126
136.44,0.0561627,0.534477,0.339506,-0.487447
136.45,0.0561582,0.534529,0.33948,-0.486768
136.46,0.0561538,0.534582,0.339454,-0.486089
136.47,0.0561493,0.534634,0.339427,-0.485409
136.48,0.0561448,0.534687,0.339401,-0.484728
136.49,0.0561404,0.534739,0.339375,-0.484048
136.5,0.0561359,0.534791,0.339349,-0.483366
136.51,0.0561315,0.534844,0.339322,-0.482685
136.52,0.056127,0.534896,0.339296,-0.482002
136.53,0.0561226,0.534948,0.33927,-0.48132
136.54,0.0561181,0.535,0.339244,-0.480637
136.55,0.0561136,0.535053,0.339218,-0.479953
136.56,0.0561092,0.535105,0.339192,-0.479269
136.57,0.0561047,0.535157,0.339166,-0.478584
136.58,0.0561002,0.535209,0.33914,-0.477899
136.59,0.0560958,0.535261,0.339114,-0.477213
136.6,0.0560913,0.535313,0.339088,-0.476527
136.61,0.0560868,0.535365,0.339062,-0.47584
136.62,0.0560823,0.535417,0.339036,-0.475152
136.63,0.0560779,0.535469,0.33901,-0.474464
136.64,0.0560734,0.535521,0.338984,-0.473776
136.65,0.0560689,0.535572,0.338958,-0.473087
136.66,0.0560644,0.535624,0.338933,-0.472397
136.67,0.0560599,0.535676,0.338907,-0.471706
136.68,0.0560555,0.535728,0.338881,-0.471015
136.69,0.056051,0.535779,0.338855,-0.470324
136.7,0.0560465,0.535831,0.33883,-0.469631
136.71,0.056042,0.535883,0.338804,-0.468938
136.72,0.0560375,0.535934,0.338778,-0.468245
136.73,0.056033,0.535986,0.338753,-0.467551
136.74,0.0560285,0.536038,0.338727,-0.466856
136.75,0.056024,0.536089,0.338702,-0.46616
136.76,0.0560195,0.536141,0.338676,-0.465464
136.77,0.056015,0.536192,0.338651,-0.464767
136.78,0.0560105,0.536243,0.338625,-0.464069
136.79,0.056006,0.536295,0.3386,-0.463371
136.8,0.0560015,0.536346,0.338575,-0.462672
136.81,0.0559969,0.536397,0.338549,-0.461972
136.82,0.0559924,0.536449,0.338524,-0.461271
136.83,0.0559879,0.5365,0.338499,-0.46057
136.84,0.0559834,0.536551,0.338473,-0.459868
136.85,0.0559788,0.536602,0.338448,-0.459165
136.86,0.0559743,0.536654,0.338423,-0.458461
136.87,0.0559698,0.536705,0.338398,-0.457757
136.88,0.0559652,0.536756,0.338372,-0.457052
136.89,0.0559607,0.536807,0.338347,-0.456346
136.9,0.0559561,0.536858,0.338322,-0.45564
136.91,0.0559516,0.536909,0.338297,-0.454932
136.92,0.055947,0.53696,0.338272,-0.454224
136.93,0.0559425,0.537011,0.338247,-0.453515
136.94,0.0559379,0.537062,0.338222,-0.452805
136.95,0.0559333,0.537113,0.338197,-0.452095
136.96,0.0559288,0.537163,0.338172,-0.451383
136.97,0.0559242,0.537214,0.338147,-0.450671
136.98,0.0559196,0.537265,0.338122,-0.449958
136.99,0.055915,0.537316,0.338097,-0.449244
137,0.0559105,0.537367,0.338072,-0.448529
137.01,0.0559059,0.537417,0.338047,-0.447813
137.02,0.0559013,0.537468,0.338023,-0.447097
137.03,0.0558967,0.537519,0.337998,-0.44638
137.04,0.0558921,0.537569,0.337973,-0.445661
137.05,0.0558875,0.53762,0.337948,-0.444942
137.06,0.0558829,0.53767,0.337923,-0.444222
137.07,0.0558783,0.537721,0.337899,-0.443501
137.08,0.0558736,0.537771,0.337874,-0.44278
137.09,0.055869,0.537822,0.337849,-0.442057
137.1,0.0558644,0.537872,0.337825,-0.441334
137.11,0.0558598,0.537923,0.3378,-0.440609
137.12,0.0558551,0.537973,0.337776,-0.439884
137.13,0.0558505,0.538023,0.337751,-0.439158
137.14,0.0558458,0.538074,0.337727,-0.43843
137.15,0.0558412,0.538124,0.337702,-0.437702
137.16,0.0558365,0.538174,0.337678,-0.436973
137.17,0.0558319,0.538224,0.337653,-0.436243
137.18,0.0558272,0.538275,0.337629,-0.435513
137.19,0.0558225,0.538325,0.337604,-0.434781
137.2,0.0558179,0.538375,0.33758,-0.434048
137.21,0.0558132,0.538425,0.337556,-0.433314
137.22,0.0558085,0.538475,0.337531,-0.43258
137.23,0.0558038,0.538525,0.337507,-0.431844
137.24,0.0557991,0.538575,0.337483,-0.431108
137.25,0.0557944,0.538625,0.337459,-0.43037
137.26,0.0557897,0.538675,0.337434,-0.429632
137.27,0.055785,0.538725,0.33741,-0.428892
137.28,0.0557803,0.538775,0.337386,-0.428152
137.29,0.0557756,0.538825,0.337362,-0.427411
137.3,0.0557708,0.538875,0.337338,-0.426668
137.31,0.0557661,0.538924,0.337314,-0.425925
137.32,0.0557614,0.538974,0.337289,-0.425181
137.33,0.0557566,0.539024,0.337265,-0.424435
137.34,0.0557519,0.539074,0.337241,-0.423689
137.35,0.0557471,0.539123,0.337217,-0.422942
137.36,0.0557424,0.539173,0.337193,-0.422194
137.37,0.0557376,0.539223,0.337169,-0.421444
137.38,0.0557329,0.539272,0.337145,-0.420694
137.39,0.0557281,0.539322,0.337122,-0.419943
137.4,0.0557233,0.539372,0.337098,-0.41919
137.41,0.0557185,0.539421,0.337074,-0.418437
137.42,0.0557137,0.539471,0.33705,-0.417683
137.43,0.0557089,0.53952,0.337026,-0.416927
137.44,0.0557041,0.53957,0.337002,-0.416171
137.45,0.0556993,0.539619,0.336978,-0.415414
137.46,0.0556945,0.539668,0.336955,-0.414655
137.47,0.0556897,0.539718,0.336931,-0.413896
137.48,0.0556849,0.539767,0.336907,-0.413135
137.49,0.0556801,0.539816,0.336884,-0.412374
137.5,0.0556752,0.539866,0.33686,-0.411611
137.51,0.0556704,0.539915,0.336836,-0.410848
137.52,0.0556655,0.539964,0.336813,-0.410083
137.53,0.0556607,0.540013,0.336789,-0.409317
137.54,0.0556558,0.540063,0.336765,-0.408551
137.55,0.055651,0.540112,0.336742,-0.407783
137.56,0.0556461,0.540161,0.336718,-0.407014
137.57,0.0556412,0.54021,0.336695,-0.406244
137.58,0.0556363,0.540259,0.336671,-0.405474
137.59,0.0556314,0.540308,0.336648,-0.404702
137.6,0.0556265,0.540357,0.336624,-0.403929
137.61,0.0556216,0.540406,0.336601,-0.403155
137.62,0.0556167,0.540455,0.336578,-0.40238
137.63,0.0556118,0.540504,0.336554,-0.401603
137.64,0.0556069,0.540553,0.336531,-0.400826
137.65,0.055602,0.540602,0.336507,-0.400048
137.66,0.0555971,0.540651,0.336484,-0.399269
137.67,0.0555921,0.5407,0.336461,-0.398488
137.68,0.0555872,0.540749,0.336437,-0.397707
137.69,0.0555822,0.540797,0.336414,-0.396924
137.7,0.0555773,0.540846,0.336391,-0.396141
137.71,0.0555723,0.540895,0.336368,-0.395356
137.72,0.0555673,0.540944,0.336345,-0.39457
137.73,0.0555624,0.540992,0.336321,-0.393784
137.74,0.0555574,0.541041,0.336298,-0.392996
137.75,0.0555524,0.54109,0.336275,-0.392207
137.76,0.0555474,0.541138,0.336252,-0.391417
137.77,0.0555424,0.541187,0.336229,-0.390626
137.78,0.0555374,0.541235,0.336206,-0.389834
137.79,0.0555324,0.541284,0.336183,-0.389041
137.8,0.0555274,0.541332,0.33616,-0.388247
137.81,0.0555224,0.541381,0.336137,-0.387451
137.82,0.0555173,0.541429,0.336114,-0.386655
137.83,0.0555123,0.541478,0.336091,-0.385858
137.84,0.0555072,0.541526,0.336068,-0.385059
137.85,0.0555022,0.541575,0.336045,-0.38426
137.86,0.0554971,0.541623,0.336022,-0.383459
137.87,0.0554921,0.541671,0.335999,-0.382657
137.88,0.055487,0.54172,0.335976,-0.381854
137.89,0.0554819,0.541768,0.335953,-0.381051
137.9,0.0554769,0.541816,0.33593,-0.380246
137.91,0.0554718,0.541865,0.335908,-0.37944
137.92,0.0554667,0.541913,0.335885,-0.378633
137.93,0.0554616,0.541961,0.335862,-0.377825
137.94,0.0554565,0.542009,0.335839,-0.377015
137.95,0.0554513,0.542057,0.335816,-0.376205
137.96,0.0554462,0.542106,0.335794,-0.375394
137.97,0.0554411,0.542154,0.335771,-0.374581
137.98,0.055436,0.542202,0.335748,-0.373768
137.99,0.0554308,0.54225,0.335726,-0.372953
138,0.0554257,0.542298,0.335703,-0.372138
138.01,0.0554205,0.542346,0.33568,-0.371321
138.02,0.0554154,0.542394,0.335658,-0.370504
138.03,0.0554102,0.542442,0.335635,-0.369685
138.04,0.055405,0.54249,0.335613,-0.368865
138.05,0.0553999,0.542538,0.33559,-0.368044
138.06,0.0553947,0.542586,0.335567,-0.367222
138.07,0.0553895,0.542634,0.335545,-0.366399
138.08,0.0553843,0.542681,0.335522,-0.365575
138.09,0.0553791,0.542729,0.3355,-0.36475
138.1,0.0553739,0.542777,0.335477,-0.363924
138.11,0.0553687,0.542825,0.335455,-0.363097
138.12,0.0553634,0.542873,0.335433,-0.362268
138.13,0.0553582,0.54292,0.33541,-0.361439
138.14,0.055353,0.542968,0.335388,-0.360609
138.15,0.0553477,0.543016,0.335365,-0.359777
138.16,0.0553425,0.543064,0.335343,-0.358945
138.17,0.0553372,0.543111,0.335321,-0.358111
138.18,0.055332,0.543159,0.335298,-0.357277
138.19,0.0553267,0.543206,0.335276,-0.356441
138.2,0.0553214,0.543254,0.335254,-0.355605
138.21,0.0553162,0.543302,0.335232,-0.354767
138.22,0.0553109,0.543349,0.335209,-0.353928
138.23,0.0553056,0.543397,0.335187,-0.353089
138.24,0.0553003,0.543444,0.335165,-0.352248
138.25,0.055295,0.543492,0.335143,-0.351406
138.26,0.0552897,0.543539,0.33512,-0.350563
138.27,0.0552843,0.543587,0.335098,-0.349719
138.28,0.055279,0.543634,0.335076,-0.348875
138.29,0.0552737,0.543681,0.335054,-0.348029
138.3,0.0552684,0.543729,0.335032,-0.347182
138.31,0.055263,0.543776,0.33501,-0.346334
138.32,0.0552577,0.543824,0.334988,-0.345485
138.33,0.0552523,0.543871,0.334966,-0.344635
138.34,0.0552469,0.543918,0.334944,-0.343784
138.35,0.0552416,0.543965,0.334921,-0.342932
138.36,0.0552362,0.544013,0.334899,-0.342079
138.37,0.0552308,0.54406,0.334877,-0.341225
138.38,0.0552254,0.544107,0.334855,-0.34037
138.39,0.05522,0.544154,0.334834,-0.339514
138.4,0.0552146,0.544202,0.334812,-0.338657
138.41,0.0552092,0.544249,0.33479,-0.337799
138.42,0.0552038,0.544296,0.334768,-0.336941
138.43,0.0551984,0.544343,0.334746,-0.336081
138.44,0.055193,0.54439,0.334724,-0.33522
138.45,0.0551875,0.544437,0.334702,-0.334358
138.46,0.0551821,0.544484,0.33468,-0.333495
138.47,0.0551767,0.544531,0.334658,-0.332631
138.48,0.0551712,0.544578,0.334637,-0.331766
138.49,0.0551658,0.544625,0.334615,-0.330901
138.5,0.0551603,0.544672,0.334593,-0.330034
138.51,0.0551548,0.544719,0.334571,-0.329166
138.52,0.0551494,0.544766,0.334549,-0.328297
138.53,0.0551439,0.544813,0.334528,-0.327428
138.54,0.0551384,0.54486,0.334506,-0.326557
138.55,0.0551329,0.544907,0.334484,-0.325686
138.56,0.0551274,0.544954,0.334463,-0.324813
138.57,0.0551219,0.545,0.334441,-0.32394
138.58,0.0551164,0.545047,0.334419,-0.323065
138.59,0.0551109,0.545094,0.334398,-0.32219
138.6,0.0551054,0.545141,0.334376,-0.321314
138.61,0.0550998,0.545188,0.334354,-0.320436
138.62,0.0550943,0.545234,0.334333,-0.319558
138.63,0.0550888,0.545281,0.334311,-0.318679
138.64,0.0550832,0.545328,0.33429,-0.317799
138.65,0.0550777,0.545374,0.334268,-0.316918
138.66,0.0550721,0.545421,0.334246,-0.316037
138.67,0.0550665,0.545468,0.334225,-0.315154
138.68,0.055061,0.545514,0.334203,-0.31427
138.69,0.0550554,0.545561,0.334182,-0.313386
138.7,0.0550498,0.545608,0.33416,-0.3125
138.71,0.0550442,0.545654,0.334139,-0.311614
138.72,0.0550386,0.545701,0.334117,-0.310727
138.73,0.055033,0.545747,0.334096,-0.309839
138.74,0.0550274,0.545794,0.334075,-0.30895
138.75,0.0550218,0.54584,0.334053,-0.30806
138.76,0.0550162,0.545887,0.334032,-0.307169
138.77,0.0550106,0.545933,0.33401,-0.306277
138.78,0.055005,0.54598,0.333989,-0.305385
138.79,0.0549993,0.546026,0.333968,-0.304491
138.8,0.0549937,0.546072,0.333946,-0.303597
138.81,0.0549881,0.546119,0.333925,-0.302702
138.82,0.0549824,0.546165,0.333904,-0.301806
138.83,0.0549768,0.546212,0.333882,-0.300909
138.84,0.0549711,0.546258,0.333861,-0.300012
138.85,0.0549654,0.546304,0.33384,-0.299113
138.86,0.0549598,0.546351,0.333819,-0.298214
138.87,0.0549541,0.546397,0.333797,-0.297314
138.88,0.0549484,0.546443,0.333776,-0.296413
138.89,0.0549427,0.546489,0.333755,-0.295511
138.9,0.054937,0.546536,0.333734,-0.294608
138.91,0.0549313,0.546582,0.333712,-0.293705
138.92,0.0549256,0.546628,0.333691,-0.292801
138.93,0.0549199,0.546674,0.33367,-0.291895
138.94,0.0549142,0.54672,0.333649,-0.29099
138.95,0.0549085,0.546766,0.333628,-0.290083
138.96,0.0549028,0.546813,0.333607,-0.289175
138.97,0.0548971,0.546859,0.333586,-0.288267
138.98,0.0548913,0.546905,0.333564,-0.287358
138.99,0.0548856,0.546951,0.333543,-0.286448
139,0.0548798,0.546997,0.333522,-0.285538
139.01,0.0548741,0.547043,0.333501,-0.284626
139.02,0.0548683,0.547089,0.33348,-0.283714
139.03,0.0548626,0.547135,0.333459,-0.282801
139.04,0.0548568,0.547181,0.333438,-0.281887
139.05,0.0548511,0.547227,0.333417,-0.280973
139.06,0.0548453,0.547273,0.333396,-0.280058
139.07,0.0548395,0.547319,0.333375,-0.279142
139.08,0.0548337,0.547365,0.333354,-0.278225
139.09,0.0548279,0.547411,0.333333,-0.277308
139.1,0.0548221,0.547457,0.333312,-0.276389
139.11,0.0548163,0.547502,0.333291,-0.275471
139.12,0.0548105,0.547548,0.333271,-0.274551
139.13,0.0548047,0.547594,0.33325,-0.273631
139.14,0.0547989,0.54764,0.333229,-0.27271
139.15,0.0547931,0.547686,0.333208,-0.271788
139.16,0.0547873,0.547732,0.333187,-0.270865
139.17,0.0547815,0.547777,0.333166,-0.269942
139.18,0.0547756,0.547823,0.333145,-0.269018
139.19,0.0547698,0.547869,0.333124,-0.268094
139.2,0.054764,0.547915,0.333104,-0.267169
139.21,0.0547581,0.54796,0.333083,-0.266243
139.22,0.0547523,0.548006,0.333062,-0.265316
139.23,0.0547464,0.548052,0.333041,-0.264389
139.24,0.0547406,0.548097,0.333021,-0.263461
139.25,0.0547347,0.548143,0.333,-0.262532
139.26,0.0547288,0.548189,0.332979,-0.261603
139.27,0.054723,0.548234,0.332958,-0.260673
139.28,0.0547171,0.54828,0.332938,-0.259743
139.29,0.0547112,0.548325,0.332917,-0.258812
139.3,0.0547053,0.548371,0.332896,-0.25788
139.31,0.0546994,0.548417,0.332875,-0.256948
139.32,0.0546935,0.548462,0.332855,-0.256015
139.33,0.0546877,0.548508,0.332834,-0.255081
139.34,0.0546818,0.548553,0.332814,-0.254147
139.35,0.0546758,0.548599,0.332793,-0.253212
139.36,0.0546699,0.548644,0.332772,-0.252276
139.37,0.054664,0.54869,0.332752,-0.25134
139.38,0.0546581,0.548735,0.332731,-0.250404
139.39,0.0546522,0.54878,0.33271,-0.249466
139.4,0.0546463,0.548826,0.33269,-0.248529
139.41,0.0546403,0.548871,0.332669,-0.24759
139.42,0.0546344,0.548917,0.332649,-0.246651
139.43,0.0546285,0.548962,0.332628,-0.245712
139.44,0.0546225,0.549007,0.332608,-0.244772
139.45,0.0546166,0.549053,0.332587,-0.243831
139.46,0.0546107,0.549098,0.332567,-0.24289
139.47,0.0546047,0.549143,0.332546,-0.241948
139.48,0.0545988,0.549189,0.332526,-0.241006
139.49,0.0545928,0.549234,0.332505,-0.240063
139.5,0.0545868,0.549279,0.332485,-0.23912
139.51,0.0545809,0.549325,0.332464,-0.238176
139.52,0.0545749,0.54937,0.332444,-0.237232
139.53,0.0545689,0.549415,0.332423,-0.236287
139.54,0.054563,0.54946,0.332403,-0.235341
139.55,0.054557,0.549505,0.332383,-0.234395
139.56,0.054551,0.549551,0.332362,-0.233449
139.57,0.054545,0.549596,0.332342,-0.232502
139.58,0.054539,0.549641,0.332321,-0.231555
139.59,0.054533,0.549686,0.332301,-0.230607
139.6,0.054527,0.549731,0.332281,-0.229659
139.61,0.054521,0.549776,0.33226,-0.22871
139.62,0.054515,0.549821,0.33224,-0.227761
139.63,0.054509,0.549866,0.33222,-0.226811
139.64,0.054503,0.549912,0.332199,-0.225861
139.65,0.054497,0.549957,0.332179,-0.224911
139.66,0.054491,0.550002,0.332159,-0.22396
139.67,0.054485,0.550047,0.332139,-0.223008
139.68,0.054479,0.550092,0.332118,-0.222056
139.69,0.054473,0.550137,0.332098,-0.221104
139.7,0.0544669,0.550182,0.332078,-0.220152
139.71,0.0544609,0.550227,0.332058,-0.219198
139.72,0.0544549,0.550272,0.332037,-0.218245
139.73,0.0544488,0.550317,0.332017,-0.217291
